scaffold	point_estimate	UPPER_CI
superscaffold93.2	1.00398047128717	1.01419573618969
superscaffold93.1	1.00132502601345	1.00499506877751
superscaffold69-1.31	0.999895857424156	0.999933021910769
superscaffold69-1.30	1.0000732775571	1.00069807440723
superscaffold69-1.29	1.00122643629126	1.00348052728483
superscaffold69-1.28	1.00056053107621	1.0019049718381
superscaffold69-1.27	1.00083795066621	1.00333334752357
superscaffold69-1.26	1.00059784114073	1.00257010336715
superscaffold69-1.25	1.0002603241512	1.00093682085909
superscaffold69-1.24	1.00029583120149	1.0010362521967
superscaffold69-1.23	1.00006661011314	1.00055477448697
superscaffold69-1.22	1.0003265140569	1.0010472104351
superscaffold69-1.21	1.00000551935458	1.00008548310841
superscaffold69-1.20	0.999798659239584	0.999816428503611
superscaffold69-1.19	1.00009435918635	1.00083011878345
superscaffold69-1.18	0.999965287427303	0.999982164032584
superscaffold69-1.17	1.00012080801	1.00058991355222
superscaffold69-1.16	1.00046509395454	1.00217834738243
superscaffold69-1.15	1.00002113957489	1.00022960509847
superscaffold69-1.14	1.0001367726814	1.00021533539315
superscaffold69-1.13	1.00048097682518	1.0018152510852
superscaffold69-1.12	0.999896888916641	1.00003434655236
superscaffold69-1.11	1.00064626087224	1.00288315382484
superscaffold69-1.10	1.00049074766417	1.00208163485817
superscaffold69-1.9	0.999951536846236	1.00031141377236
superscaffold69-1.8	1.00010102157653	1.00090858643259
superscaffold69-1.7	1.000188926373	1.00040335005884
superscaffold69-1.6	1.00031488335781	1.00104815863246
superscaffold69-1.5	0.999899012407948	1.00001434079443
superscaffold69-1.4	1.00002710958096	1.00030718718242
superscaffold69-1.3	1.00034252105847	1.00176938995127
superscaffold69-1.2	1.000690870385	1.00270678729251
superscaffold69-1.1	1.00100120247971	1.00380301402292
superscaffold67.18	0.99983722481071	0.999862967563565
superscaffold67.17	0.999996277264564	1.0004387529993
superscaffold67.16	1.00004403625806	1.00062842144694
superscaffold67.15	1.00013109431375	1.00084905596763
superscaffold67.14	1.00003166513271	1.00050805128016
superscaffold67.13	1.00043671491582	1.00162726812713
superscaffold67.12	0.999957546394026	1.00017468268933
superscaffold67.11	1.00001798679276	1.00018417210761
superscaffold67.10	1.00029618952979	1.00093744742308
superscaffold67.9	1.0004445264009	1.00056377977548
superscaffold67.8	1.00025004989648	1.00099912093262
superscaffold67.7	1.00123596770091	1.00502134609749
superscaffold67.6	1.00043092208039	1.00133308924411
superscaffold67.5	1.00029418435401	1.0015819732043
superscaffold67.4	1.00006118710432	1.00039072225797
superscaffold67.3	1.00033143047163	1.00127285575149
superscaffold67.2	1.00035924306633	1.00153652232771
superscaffold67.1	0.999836430787319	0.999941451628151
superscaffold62.9	1.00023832819997	1.00087373811379
superscaffold62.8	1.00020006060077	1.001097466399
superscaffold62.7	1.00028884080441	1.00068048443598
superscaffold62.6	0.999999212006945	1.00024000654343
superscaffold62.5	0.999857259304913	1.00001283949079
superscaffold62.4	1.00388439432517	1.00492119193102
superscaffold62.3	1.00941519109981	1.01072058825352
superscaffold62.2	1.00049742235738	1.00177248610037
superscaffold62.1	1.00076851916527	1.00289908408308
superscaffold36.12	1.00000318542278	1.00053800997972
superscaffold36.11	1.00013184193462	1.00034088676157
superscaffold36.10	0.999872822426301	1.00000662116807
superscaffold36.9	0.999950150679268	1.00034942726478
