scaffold	mean	SD	2.5	25	50	75	97.5	ESS
superscaffold69-1.3.1	-880798.803055417	16.9268213226531	-880833.246125	-880809.423	-880798.5965	-880787.43875	-880766.4178	980.561745976123
superscaffold69-1.2.1	-819689.732458542	11.9331006226224	-819713.24645	-819697.73125	-819689.553	-819681.451	-819667.31575	1995.13029253867
superscaffold69-1.1.1	-804463.762998125	10.8003726371872	-804485.1871	-804471.09825	-804463.304	-804456.21825	-804443.540325	1546.71919797421
superscaffold67.18.1	-197628.389887708	7.40732063532219	-197645.958375	-197632.571	-197627.5385	-197623.29725	-197615.97535	3584.11480719589
superscaffold67.17.1	-702082.1433225	10.6336525067469	-702105.1518	-702088.73875	-702081.7545	-702074.977	-702062.367825	1008.63466125309
superscaffold67.16.1	-760452.267667292	8.55917499166533	-760469.29885	-760457.6985	-760452.292	-760446.77975	-760435.6404	3177.86228487531
superscaffold67.15.1	-795134.073473333	10.7686406814218	-795156.086175	-795140.92	-795133.8445	-795126.75275	-795113.874	853.807122165071
superscaffold67.14.1	-796006.267962292	13.1151671768333	-796033.1627	-796014.84925	-796005.9995	-795997.18925	-795981.63525	1574.1643338354
superscaffold67.13.1	-758793.013364167	11.0466588492022	-758816.9283	-758799.6485	-758792.337	-758785.5775	-758772.513375	1232.04387294563
superscaffold67.12.1	-887784.023565208	13.4012619053538	-887811.6444	-887792.801	-887783.3275	-887774.619	-887759.619925	863.031245359359
superscaffold67.11.1	-816406.49965125	13.6771069934082	-816433.546375	-816415.80675	-816406.641	-816397.383	-816379.51085	1065.55665966681
superscaffold67.10.1	-876959.89526625	9.99858278798647	-876979.5187	-876966.542	-876960.081	-876953.33525	-876940.002225	2164.77412149252
superscaffold67.9.1	-884213.169384375	15.1494748405244	-884243.103025	-884223.27875	-884213.241	-884202.41075	-884184.4877	602.014513128495
superscaffold67.8.1	-840639.265211458	13.439100045687	-840665.60405	-840648.35975	-840638.9605	-840629.6485	-840614.6698	583.629338409433
superscaffold67.7.1	-774161.602480625	13.6905600786134	-774188.243475	-774170.98075	-774161.2895	-774152.2295	-774135.811825	1281.77752996492
superscaffold67.6.1	-667066.5138	14.110880818771	-667093.439575	-667076.265	-667066.609	-667057.12525	-667038.32795	1296.41824902285
superscaffold67.5.1	-635644.834403542	8.87864881401023	-635661.7915	-635650.9365	-635645.086	-635638.88125	-635626.817975	1220.66451565479
superscaffold67.4.1	-687732.049587708	13.768825110508	-687759.961475	-687741.12225	-687731.58	-687722.3245	-687706.046775	265.794917744235
superscaffold67.3.1	-719847.530181667	12.965433265461	-719874.540525	-719855.7605	-719847.148	-719838.49025	-719823.042725	880.164790233742
superscaffold67.2.1	-741684.451209583	12.1346718724751	-741708.629125	-741692.78825	-741684.3485	-741676.07	-741661.517975	2113.66341322846
superscaffold67.1.1	-678550.202215208	10.930460569979	-678573.4473	-678557.0725	-678549.21	-678543.0165	-678530.704575	552.19708763103
superscaffold62.9.1	-296758.099949167	7.30199595602303	-296772.753975	-296762.7895	-296757.878	-296753.15775	-296744.42575	4106.18132728324
superscaffold62.8.1	-618953.420368958	11.1968624706947	-618975.5044	-618961.093	-618953.562	-618945.5725	-618931.646175	1637.64274021788
superscaffold62.7.1	-719550.734073333	16.5691778365137	-719581.84375	-719562.96825	-719550.5165	-719538.41975	-719519.717075	395.115197896888
superscaffold62.6.1	-675058.9836225	12.0198424768266	-675083.1401	-675067.16225	-675058.8485	-675050.85275	-675036.047975	2079.42296283629
superscaffold62.5.1	-408182.784043125	10.1937789899461	-408204.132375	-408189.4655	-408182.458	-408175.8125	-408163.425725	2182.40196908459
superscaffold62.4.1	-531457.9303625	9.84513046270692	-531478.14075	-531464.3505	-531457.6965	-531451.143	-531439.205775	1848.65101596556
superscaffold62.3.1	-690097.539738333	13.0240079791544	-690123.984675	-690105.91975	-690097.403	-690088.87325	-690072.43245	418.84917735847
superscaffold62.2.1	-828644.068732083	15.7827256883492	-828675.912475	-828654.833	-828643.9505	-828633.1615	-828613.528825	363.189305830513
superscaffold62.1.1	-658547.726145833	12.1226996940982	-658571.8318	-658555.91475	-658547.4385	-658539.20725	-658524.85755	1617.66113087872
superscaffold36.12.1	-365721.654024792	5.98503760217171	-365734.686525	-365725.2155	-365721.2105	-365717.4655	-365711.565375	4246.45067732068
superscaffold36.11.1	-855848.786238125	14.6056704707933	-855877.6395	-855858.15175	-855848.9535	-855839.00325	-855820.129775	910.166362980873
superscaffold36.10.1	-746753.853533125	15.8403893061517	-746787.586	-746763.83275	-746752.9595	-746742.979	-746725.40035	634.442286593672
superscaffold36.9.1	-721318.144891458	16.5908976016454	-721350.948575	-721329.522	-721317.657	-721306.78975	-721286.41185	426.006376793505
superscaffold36.8.1	-716453.46946875	10.8461632960078	-716476.569175	-716460.30225	-716452.7685	-716445.8975	-716434.55685	1057.51851803368
superscaffold36.7.1	-783873.256674167	11.9231269219222	-783897.346225	-783881.0625	-783873.01	-783865.08	-783850.742925	589.924914815668
superscaffold36.6.1	-793259.047759583	15.6440323412029	-793290.663925	-793269.392	-793258.917	-793248.3015	-793229.3899	440.613080884963
superscaffold36.5.1	-828341.132645833	15.9389963842203	-828374.2613	-828351.363	-828340.8755	-828330.4645	-828310.287675	510.207616932866
superscaffold36.4.1	-628169.972588125	16.7189693180993	-628202.853425	-628182.53425	-628168.664	-628157.709	-628140.506975	83.8878434222545
superscaffold36.3.1	-636298.1211525	19.821595081417	-636338.200375	-636311.8745	-636296.7735	-636283.64725	-636262.86905	107.492069522255
superscaffold36.2.1	-650241.968012708	12.2550027074285	-650268.030375	-650249.672	-650241.1555	-650233.552	-650219.869775	387.020866381925
superscaffold36.1.1	-672337.552300833	12.0430100466735	-672361.6672	-672345.515	-672337.5615	-672329.401	-672314.145325	1774.18274251092
