scaffold	mean	SD	2.5	25	50	75	97.5	ESS
superscaffold26.105.1	146.985176875	3.77144419012002	139.723925	144.37875	146.938	149.519	154.473175	3680.15993648289
superscaffold26.104.1	175.231115416667	3.84897919266927	168.077975	172.59975	175.139	177.74175	183.13325	4307.23574229767
superscaffold26.103.1	167.62491125	3.52000590091051	160.8029	165.3125	167.563	169.999	174.632125	4285.3615707504
superscaffold26.102.1	130.88836625	2.78009384403634	125.761925	128.9285	130.816	132.74575	136.469025	4295.9905852556
superscaffold26.101.1	138.714355	3.29073368013735	132.34485	136.44075	138.6635	140.893	145.27315	4147.67660624748
superscaffold26.100.1	163.346866666667	3.93530408595584	155.5518	160.68275	163.3405	165.89675	171.200225	4800.00000000001
superscaffold26.99.1	167.95854875	3.98726534789058	160.317275	165.176	167.906	170.619	175.905925	4193.07472724375
superscaffold26.98.1	183.108424583333	4.01474713590575	175.4964	180.37825	183.017	185.71625	191.1002	4374.92706975713
superscaffold26.97.1	225.7191975	5.5826212346632	215.062925	221.8585	225.773	229.4365	236.77655	4490.17859413192
superscaffold26.96.1	287.906787083333	9.09275699806611	271.130925	281.7065	287.771	293.8485	305.82705	4221.79337383863
superscaffold26.95.1	168.284004791667	5.38808426934269	158.51975	164.62975	168.064	171.57225	179.690125	4456.2979954801
superscaffold26.94.1	127.846436666667	2.61945938228841	122.7857	126.06275	127.8115	129.633	132.978175	2849.26637150836
superscaffold26.93.1	108.621845625	2.22376676915411	104.350975	107.137	108.562	110.1	113.045125	4403.06026089296
superscaffold26.92.1	109.73074625	2.37898422444997	105.101975	108.102	109.739	111.33925	114.447225	4534.60168595237
superscaffold26.91.1	122.2839775	3.01910498763349	116.4349	120.246	122.3	124.29025	128.232075	4800.00000000002
superscaffold26.90.1	98.4171960416667	2.37829190977706	93.991925	96.748	98.359	99.94225	103.304425	4271.342533026
superscaffold26.89.1	110.811000625	2.57135445804456	105.70895	109.09375	110.7695	112.556	115.8178	4454.6567906588
superscaffold26.88.1	77.8954325	1.45371558221826	75.0909	76.9035	77.8795	78.864	80.762225	3735.67641122984
superscaffold26.87.1	79.9638722916667	1.81536166476366	76.59295	78.724	79.895	81.14375	83.669	4030.20132768206
superscaffold26.86.1	110.447462083333	2.90231244414916	104.986575	108.44	110.3715	112.35325	116.319125	4007.77216613104
superscaffold26.85.1	135.436574583333	4.228332013309	127.63985	132.51375	135.2635	138.2685	144.2921	1849.24795469693
superscaffold26.84.1	117.14009375	4.15219451131648	109.435	114.224	117.0525	119.94575	125.405725	4056.30916892075
superscaffold26.83.1	127.743444166667	3.82863226220202	120.61485	125.0955	127.6215	130.2155	135.53095	3984.94253669561
superscaffold26.82.1	112.949182708333	2.99683081582665	107.163925	110.964	112.912	114.9415	118.901075	4567.75283663195
superscaffold26.81.1	109.2790625	2.3514149486493	104.789	107.715	109.2225	110.84225	113.968175	4482.01212331941
superscaffold26.80.1	116.5060125	2.84404581457199	111.013	114.56875	116.424	118.3375	122.2094	4508.10639842172
superscaffold26.79.1	142.700543333333	3.58736118422641	136.072725	140.227	142.5945	145.052	149.993825	4308.32080069329
superscaffold26.78.1	140.39314375	2.96203437812278	134.678175	138.37025	140.3545	142.365	146.319575	4458.78654024068
superscaffold26.77.1	113.164353541667	2.23836042778546	108.87485	111.61175	113.163	114.661	117.644375	4421.75468543813
superscaffold26.76.1	92.7667725	2.34352906274374	88.50095	91.172	92.634	94.244	97.659025	4602.75057550946
superscaffold26.75.1	184.114050833333	4.20229188391769	176.166975	181.25625	184.043	186.90775	192.423575	4133.41407719343
superscaffold26.74.1	177.907441458333	3.94237052320925	170.296825	175.26225	177.8295	180.56325	185.693225	3469.99837457389
superscaffold26.73.1	168.050792291667	4.50852813740898	159.346675	164.9715	168.0485	171.03325	176.95815	4195.58002135183
superscaffold26.72.1	140.084233125	3.23243370561674	133.758725	137.88075	140.0405	142.23	146.515125	4476.60784702402
superscaffold26.71.1	138.47320375	3.26905320294144	132.23965	136.2145	138.4445	140.68425	144.925375	4001.70391674486
superscaffold26.70.1	167.2239375	4.20190178822558	159.469625	164.3435	167.084	169.92125	175.871675	4007.95991706233
superscaffold26.69.1	103.748667708333	2.15357575758408	99.60525	102.2725	103.724	105.168	108.06805	4602.53431519571
superscaffold26.68.1	172.642985833333	4.23962966117277	164.840875	169.754	172.525	175.423	181.360525	4800
superscaffold26.67.1	203.713211666667	5.04412429269663	194.067925	200.21575	203.6805	207.116	213.801075	4348.38169123299
superscaffold26.66.1	143.298608125	3.95297194834436	135.846675	140.62625	143.1575	145.785	151.46305	4302.13200160488
superscaffold26.65.1	114.470858958333	2.47541497130595	109.90485	112.811	114.339	116.044	119.630275	3939.52266927404
superscaffold26.64.1	117.115645208333	2.33594704756795	112.6516	115.53275	117.063	118.708	121.77205	4196.77949985128
superscaffold26.63.1	116.86760625	2.40989535048606	112.30295	115.2355	116.824	118.45725	121.6588	4294.20721000193
superscaffold26.62.1	121.944921041667	2.36725766112346	117.3639	120.3415	121.9215	123.511	126.849075	4326.04945130103
superscaffold26.61.1	113.314898333333	2.16510667641857	109.2529	111.8285	113.269	114.78125	117.725425	4119.2366416361
superscaffold26.60.1	140.766287291667	2.94236914439307	135.1459	138.783	140.8015	142.664	146.569325	4800
superscaffold26.59.1	96.115485625	2.25176046101443	91.8067	94.57375	96.0975	97.592	100.668075	4322.2523696497
superscaffold26.58.1	115.137763125	2.74752787152522	109.869575	113.3115	115.063	116.96875	120.67105	4476.46240751468
superscaffold26.57.1	136.546340208333	2.87136842761451	131.129	134.6425	136.4445	138.39525	142.583525	4582.75726619149
superscaffold26.56.1	268.936985208333	9.21474172701734	251.886575	262.47475	268.7945	275.138	287.253675	4516.93722123338
superscaffold26.55.1	169.001601875	4.54934542466404	160.418475	165.89175	168.839	172.0815	178.43355	4456.80902455721
superscaffold26.54.1	166.434401666667	5.09863332749152	157.092925	162.82425	166.191	169.76425	177.093325	3360.37888899843
superscaffold26.53.1	207.237198958333	6.57767958284064	195.155725	202.74675	207.154	211.51825	220.49005	3595.64204031146
superscaffold26.52.1	187.145776875	5.48629145738852	176.858975	183.3525	187.0125	190.702	198.457225	4332.40484163336
superscaffold26.51.1	226.493681041667	6.02500704647902	215.10235	222.39375	226.339	230.41475	238.679475	4152.75105278032
superscaffold26.50.1	238.16009375	7.66609538588417	223.738	233.0325	237.911	243.0625	254.178925	2713.51780948903
superscaffold26.49.1	271.414764791667	7.73427037465502	256.718825	266.024	271.372	276.61775	286.663775	3608.11805276237
superscaffold26.48.1	213.418473333333	5.31374933157969	203.54065	209.71425	213.2325	216.9725	224.005275	4548.55649841784
superscaffold26.47.1	155.311474791667	3.95079597823367	147.72345	152.554	155.197	157.92925	163.261175	4546.63773949546
superscaffold26.46.1	263.941634791667	12.6572617639552	239.9299	255.38775	263.723	271.882	290.826175	4177.72323327394
superscaffold26.45.1	271.08983	13.1491433454332	246.232075	262.07825	270.9395	279.85325	296.953325	4152.44615594607
superscaffold26.44.1	131.33554625	2.757318468899	126.13155	129.408	131.267	133.185	136.834275	4554.61109897443
superscaffold26.43.1	207.890272291667	6.86156271847709	195.141375	203.2285	207.6395	212.387	221.8489	3136.41986874578
superscaffold26.42.1	270.42874625	8.82125889045115	253.91865	264.3495	270.0805	276.10725	288.300575	2762.77745176801
superscaffold26.41.1	350.826038958333	11.2804495048102	329.47515	342.962	350.7615	358.1085	373.271075	788.838223803273
superscaffold26.40.1	296.984032916667	7.90169044638959	282.102925	291.52075	296.685	302.32475	313.3061	3518.39571278207
superscaffold26.39.1	251.603607083333	8.46477799580263	235.9687	245.5885	251.444	257.2315	268.873225	3245.44288812549
superscaffold26.38.1	387.946204166667	17.1517347817693	358.338425	376.2125	386.268	398.2325	425.941775	1019.57637288637
superscaffold26.37.1	355.728233125	14.6390754645785	328.95255	345.37525	354.9765	365.48775	385.8228	4092.87869246498
superscaffold26.36.1	227.861254166667	7.86803956163346	213.3076	222.42675	227.589	233.09825	243.5381	2986.18567836502
superscaffold26.35.1	298.082044583333	8.12766432367229	282.58925	292.44275	297.9425	303.6125	314.189025	4117.83535904402
superscaffold26.34.1	292.834651875	8.22833287771625	277.1668	287.37975	292.6595	298.24025	309.491375	3984.98672415734
superscaffold26.33.1	367.11190125	10.007535278495	347.914975	360.36775	366.7755	373.969	387.331525	2112.27552701453
superscaffold26.32.1	313.843999791667	8.36522587602188	297.801975	308.0095	313.691	319.46525	330.286125	4528.4625488924
superscaffold26.31.1	273.886830208333	8.62050020905199	257.6767	268.06575	273.633	279.68025	291.103075	3943.69529625384
superscaffold26.30.1	396.275025208333	15.175429587859	368.821125	385.48775	395.3665	406.14075	427.531075	4116.58474818506
superscaffold26.29.1	309.894959583333	14.5494857073806	283.3838	299.999	308.989	318.96	340.99935	4018.43949779254
superscaffold26.28.1	178.193235208333	4.36859340157481	169.9706	175.171	178.11	181.133	187.028125	4470.29348155418
superscaffold26.27.1	167.091123541667	3.9411279839852	159.65485	164.4	166.942	169.766	175.217175	4800.00000000002
superscaffold26.26.1	257.816665	7.33929341207751	243.5303	252.82925	257.64	262.85775	272.32775	4526.19079499161
superscaffold26.25.1	263.374626666667	7.00464128689187	250.2249	258.5305	263.152	268.08	277.197275	4603.35803954484
superscaffold26.24.1	201.584176666667	5.76887222414625	190.4173	197.6935	201.4145	205.3965	213.26705	3451.37679753747
superscaffold26.23.1	311.799101666667	9.764071129672	293.5444	305.232	311.4545	318.011	331.939725	3804.47454846893
superscaffold26.22.1	425.922381875	12.7149565709183	401.318	417.3485	425.8095	434.3545	451.29655	3737.35223641689
superscaffold26.21.1	494.065695208333	19.0614421245971	458.288525	481.20525	493.575	506.60875	532.54105	1875.43699883418
superscaffold26.20.1	503.779260208333	16.9196467681605	471.73535	492.22075	503.2155	514.904	538.7505	1989.36466885609
superscaffold26.19.1	300.962752083333	7.2174693287723	287.675775	296.05675	300.5305	305.6295	315.95805	4800
superscaffold26.18.1	264.8108475	5.94915445909382	253.2327	260.9225	264.7855	268.6945	276.47825	4307.258633173
superscaffold26.17.1	224.208731041667	4.94609987034613	214.775375	220.799	224.105	227.4195	234.537325	4097.39341276143
superscaffold26.16.1	272.614322083333	8.26499990488867	256.691475	266.973	272.2855	278.0675	289.18845	4134.74598973092
superscaffold26.15.1	355.319361666667	10.9613296009651	334.7141	347.98425	355.039	362.73075	377.484325	3854.75576980147
superscaffold26.14.1	612.247196041667	23.7131368185895	568.22675	595.522	611.4075	627.7375	661.6092	4578.73490935756
superscaffold26.13.1	409.756281041667	12.6467932775309	385.800175	401.011	409.569	418.11075	435.89705	3542.12308785539
superscaffold26.12.1	319.074324583333	10.6687653448853	298.752725	311.77325	318.747	326.1345	340.177075	3931.48760868574
superscaffold26.11.1	312.584054375	8.94947560244881	295.663225	306.54	312.2565	318.688	330.4932	4280.27646249585
superscaffold26.10.1	347.679456458333	9.68544664612448	329.29175	341.086	347.586	354.15225	366.870425	2488.41921991792
superscaffold26.9.1	326.78304125	9.3238206062542	308.99855	320.4595	326.615	332.8915	345.86715	3744.80375296435
superscaffold26.8.1	270.479714166667	6.85296222664447	257.701875	265.6645	270.256	274.96025	284.614025	4595.19677042271
superscaffold26.7.1	342.944816666667	12.5911877776046	319.382125	334.002	342.6515	351.34175	368.337125	1506.19413603999
superscaffold26.6.1	307.585560208333	13.2721244986383	283.666275	298.268	306.5845	316.14625	335.310275	2740.89678842724
superscaffold26.5.1	280.860919166667	8.84199719691328	264.2725	274.78175	280.6975	286.6795	298.71365	4309.71885345321
superscaffold26.4.1	327.832106458333	9.44604775775784	309.892275	321.4155	327.632	334.0505	346.735825	3414.77911374051
superscaffold26.3.1	150.780391875	3.69881404820198	143.874975	148.20075	150.752	153.21925	158.382775	4800.00000000002
superscaffold26.2.1	179.639510833333	4.13486012368413	171.631	176.80575	179.62	182.36475	187.802325	3203.15505475672
superscaffold26.1.1	199.314199166667	5.20045430632806	189.838975	195.759	199.196	202.676	209.91865	4530.47146288889
