ChrZ	7000000	7200000	superscaffold26	7000000	7200000	7100000.0	375.3371000000009	371.2222787678645	0.04645468756139459	187286	374.73013	363.5837575	384.8341925
ChrZ	7200000	7400000	superscaffold26	7200000	7400000	7300000.0	383.96620000000297	426.7505922965428	-0.4202601238229568	186559	384.438711	374.3097775	396.1119175
ChrZ	7400000	7600000	superscaffold26	7400000	7600000	7500000.0	380.46970000000357	392.08063004259645	-0.12412029321793377	184678	380.985177	369.38361	390.2334425
ChrZ	7600000	7800000	superscaffold26	7600000	7800000	7700000.0	380.2005000000011	392.64436926623785	-0.13283368582647415	179835	380.830243	370.9886975	389.4442425
ChrZ	7800000	8000000	superscaffold26	7800000	8000000	7900000.0	394.0549000000029	410.4021548109421	-0.16696176218241604	182366	393.675826	382.65717	404.844735
ChrZ	8000000	8200000	superscaffold26	8000000	8200000	8100000.0	391.50160000000153	391.23502120713437	0.002855864261485455	179832	391.537395	379.985175	401.2001325
ChrZ	8200000	8400000	superscaffold26	8200000	8400000	8300000.0	348.72520000000105	350.08205788131187	-0.016241769458471625	183788	348.025412	336.12868	358.4031425
ChrZ	8400000	8600000	superscaffold26	8400000	8600000	8500000.0	371.3135000000016	379.39649751066486	-0.08929093086714059	183347	370.846056	360.6253475	380.9795925
ChrZ	8600000	8800000	superscaffold26	8600000	8800000	8700000.0	334.83390000000173	338.24353418484236	-0.04223964110804268	176177	335.051888	322.0425025	345.10724
ChrZ	8800000	9000000	superscaffold26	8800000	9000000	8900000.0	364.3146000000031	397.1542830553691	-0.34657692823373515	187106	363.81493	353.777355	375.331175
ChrZ	9000000	9200000	superscaffold26	9000000	9200000	9100000.0	332.69090000000205	373.19536605060944	-0.45486561213635257	183275	332.432291	323.0442525	343.0028325
ChrZ	9200000	9400000	superscaffold26	9200000	9400000	9300000.0	301.64480000000094	308.365355331848	-0.09130708337517644	190711	301.536	288.35583	311.9123725
ChrZ	9400000	9600000	superscaffold26	9400000	9600000	9500000.0	248.3926	246.0721711194728	0.03948662303955728	189897	248.118645	238.62463	260.0114575
ChrZ	9600000	9800000	superscaffold26	9600000	9800000	9700000.0	241.14560000000085	227.1869071274858	0.2572260516475647	189069	241.317545	231.4366275	250.5025575
ChrZ	9800000	10000000	superscaffold26	9800000	10000000	9900000.0	213.7890000000002	219.57642760832684	-0.1103347693577207	187484	213.782143	205.57407	221.6548175
ChrZ	10000000	10200000	superscaffold26	10000000	10200000	10100000.0	341.6148000000033	347.54523137492555	-0.07150529034461682	186163	340.349816	331.2613475	354.27172
ChrZ	10200000	10400000	superscaffold26	10200000	10400000	10300000.0	248.3714999999999	275.10474113700513	-0.40701744017272856	179930	248.210729	239.22398	257.257755
ChrZ	10400000	10600000	superscaffold26	10400000	10600000	10500000.0	279.47820000000064	264.39369588781847	0.23894604229806832	184932	280.811464	272.4915425	289.678195
ChrZ	10600000	10800000	superscaffold26	10600000	10800000	10700000.0	309.10330000000204	315.1302260155448	-0.08012894222184401	180828	308.439113	300.3960525	317.66957
ChrZ	10800000	11000000	superscaffold26	10800000	11000000	10900000.0	288.22160000000116	293.70813551717146	-0.07825346756485232	156129	289.028331	277.0386225	299.332595
ChrZ	11000000	11200000	superscaffold26	11000000	11200000	11100000.0	407.75800000000015	387.5707162534652	0.2183082336996948	178094	407.340046	397.8343	416.29548
ChrZ	11200000	11400000	superscaffold26	11200000	11400000	11300000.0	405.6727000000011	405.04663218634875	0.006478724302644794	176316	405.585335	398.484555	417.2790775
ChrZ	11400000	11600000	superscaffold26	11400000	11600000	11500000.0	359.94440000000037	352.3370147758775	0.09047964548070778	165959	360.40217	350.6779625	368.692295
ChrZ	11600000	11800000	superscaffold26	11600000	11800000	11700000.0	332.4794000000013	320.20387902831743	0.16062401497516557	174099	332.088804	323.6436225	341.5977875
ChrZ	11800000	12000000	superscaffold26	11800000	12000000	11900000.0	359.2872000000015	320.7676182519588	0.5031409357720006	190080	359.407761	350.8299675	368.0724725
ChrZ	12000000	12200000	superscaffold26	12000000	12200000	12100000.0	283.31780000000066	269.1854792887704	0.21988714966580533	186143	283.143205	273.574305	289.601775
ChrZ	12200000	12400000	superscaffold26	12200000	12400000	12300000.0	115.04979999999985	109.08353977461167	0.22830766233892047	55117	114.645533	108.067115	119.3822975
ChrZ	12400000	12600000	superscaffold26	12400000	12600000	12500000.0	309.29640000000086	281.30587259706056	0.41678617034848425	161315	309.342854	301.84494	319.1391875
ChrZ	12600000	12800000	superscaffold26	12600000	12800000	12700000.0	322.18950000000103	300.754875812689	0.2985698972306889	181648	322.541429	313.041485	331.0009
ChrZ	12800000	13000000	superscaffold26	12800000	13000000	12900000.0	323.86370000000164	299.3455277535855	0.34312623927382735	191696	324.064643	314.60543	333.6735075
ChrZ	13000000	13200000	superscaffold26	13000000	13200000	13100000.0	244.83780000000112	226.62316790384438	0.3364857340198941	186918	244.269831	232.682865	252.56373
ChrZ	13200000	13400000	superscaffold26	13200000	13400000	13300000.0	313.0878000000003	271.1585665715153	0.6476477370701721	193242	312.634347	303.3184175	323.7886725
ChrZ	13400000	13600000	superscaffold26	13400000	13600000	13500000.0	257.1991000000011	231.696820916617	0.46082435791962556	183680	257.239549	249.481015	264.8506075
ChrZ	13600000	13800000	superscaffold26	13600000	13800000	13700000.0	369.1052999999996	318.51266135739326	0.6655080348812754	185353	368.932999	358.7161575	379.27254
ChrZ	13800000	14000000	superscaffold26	13800000	14000000	13900000.0	357.42780000000056	312.5933995091585	0.6009083624542091	191201	357.658495	348.0552725	367.492335
ChrZ	14000000	14200000	superscaffold26	14000000	14200000	14100000.0	278.08110000000113	236.48860431756896	0.7363847007744014	185691	278.075027	270.4784975	285.034765
ChrZ	14200000	14400000	superscaffold26	14200000	14400000	14300000.0	243.386000000001	209.71099119460226	0.6721118402547609	181518	242.894052	236.51951	249.8245725
ChrZ	14400000	14600000	superscaffold26	14400000	14600000	14500000.0	286.7073000000017	255.09199869773528	0.5190190849635791	188787	286.526435	278.64599	296.1415575
ChrZ	14600000	14800000	superscaffold26	14600000	14800000	14700000.0	206.75380000000075	192.79881448536014	0.3028780548039201	177609	206.884388	199.09225	214.803155
ChrZ	14800000	15000000	superscaffold26	14800000	15000000	14900000.0	222.2675000000001	219.57642760832684	0.051304115015280254	190675	222.470498	214.119985	231.7122225
ChrZ	15000000	15200000	superscaffold26	15000000	15200000	15100000.0	237.31860000000097	221.26764527925104	0.30367206051717865	185044	236.884437	228.1806425	246.50339
ChrZ	15200000	15400000	superscaffold26	15200000	15400000	15300000.0	222.12800000000038	188.28890069622892	0.751975212971036	188598	221.423174	214.48594	230.978755
ChrZ	15400000	15600000	superscaffold26	15400000	15600000	15500000.0	205.5319000000001	199.28181555723629	0.13125210045349492	183979	204.750134	196.39994	213.69193
ChrZ	15600000	15800000	superscaffold26	15600000	15800000	15700000.0	225.60670000000036	208.58351274731947	0.34159303114735806	184845	225.545127	218.7358375	233.6773175
ChrZ	15800000	16000000	superscaffold26	15800000	16000000	15900000.0	241.440400000001	215.06651381919562	0.5133200501179268	188823	241.850276	232.8474375	250.0912775
ChrZ	16000000	16200000	superscaffold26	16000000	16200000	16100000.0	221.8203000000002	222.39512372653385	-0.010820254055741985	189985	221.509374	214.1554925	229.7431325
ChrZ	16200000	16400000	superscaffold26	16200000	16400000	16300000.0	207.39450000000065	202.66425089908472	0.09768263952118408	183379	207.71242	200.657045	215.86806
ChrZ	16400000	16600000	superscaffold26	16400000	16600000	16500000.0	281.54830000000265	261.29313015779076	0.3246502459690295	189070	281.614259	273.04164	289.5410525
ChrZ	16600000	16800000	superscaffold26	16600000	16800000	16700000.0	174.58530000000027	166.58494058603486	0.20086195416294708	134065	174.678188	167.640035	181.59006
ChrZ	16800000	17000000	superscaffold26	16800000	17000000	16900000.0	287.08660000000157	265.52117433510125	0.3401598806053139	189753	287.102031	279.9709975	294.7208525
ChrZ	17000000	17200000	superscaffold26	17000000	17200000	17100000.0	232.45830000000092	207.45603430003666	0.5044224461377745	184595	232.684575	225.29162	240.1397225
ChrZ	17200000	17400000	superscaffold26	17200000	17400000	17300000.0	281.3950000000013	251.99143296770757	0.48863449444521545	186411	281.038967	272.5308175	290.0837775
ChrZ	17400000	17600000	superscaffold26	17400000	17600000	17500000.0	210.56800000000095	195.33564099174646	0.32632212716700953	187287	210.29478	203.23592	217.9821275
ChrZ	17600000	17800000	superscaffold26	17600000	17800000	17700000.0	234.7659000000014	208.58351274731947	0.5253846351780613	182752	233.957176	224.463135	243.914495
ChrZ	17800000	18000000	superscaffold26	17800000	18000000	17900000.0	261.951200000001	259.6019124868665	0.03789914579126789	179780	262.283899	253.31153	269.6290475
ChrZ	18000000	18200000	superscaffold26	18000000	18200000	18100000.0	227.84480000000076	209.99286080642298	0.35582594217369484	186530	227.698327	220.980675	236.9910875
ChrZ	18200000	18400000	superscaffold26	18200000	18400000	18300000.0	192.80630000000028	183.49711729527698	0.2122533534041827	191161	192.473927	184.393645	199.2766575
ChrZ	18400000	18600000	superscaffold26	18400000	18600000	18500000.0	218.813600000001	189.69824875533243	0.6422124884352729	188863	219.375598	212.743605	226.3970975
ChrZ	18600000	18800000	superscaffold26	18600000	18800000	18700000.0	181.69040000000066	167.14867980967628	0.3638665918236449	185419	182.077064	176.82482	189.1385725
ChrZ	18800000	19000000	superscaffold26	18800000	19000000	18900000.0	238.7516000000009	203.50985973454684	0.7247494850983851	179789	238.92264	231.9137225	245.9377525
ChrZ	19000000	19200000	superscaffold26	19000000	19200000	19100000.0	209.37110000000084	178.98720350614576	0.7101611574042863	190155	209.145994	201.8055375	215.677185
ChrZ	19200000	19400000	superscaffold26	19200000	19400000	19300000.0	203.27140000000003	181.80589962435278	0.4939599087866481	191356	203.324209	195.10744	211.1755525
ChrZ	19400000	19600000	superscaffold26	19400000	19600000	19500000.0	182.2708000000002	161.51128757326222	0.5375113767916101	188098	182.510591	175.264675	189.67531
ChrZ	19600000	19800000	superscaffold26	19600000	19800000	19700000.0	181.60310000000055	160.94754834962083	0.5366856867868505	192021	181.650443	174.773165	188.2149925
ChrZ	19800000	20000000	superscaffold26	19800000	20000000	19900000.0	264.5434000000011	230.0056032456928	0.62867211580343	186148	264.462522	257.300685	271.30492
ChrZ	20000000	20200000	superscaffold26	20000000	20200000	20100000.0	265.9551000000003	240.43477888305878	0.44443421165351976	191350	266.21467	256.7372425	276.280265
ChrZ	20200000	20400000	superscaffold26	20200000	20400000	20300000.0	284.63640000000004	243.53534461308652	0.7066816828764354	187895	283.733947	275.9697025	290.30791
ChrZ	20400000	20600000	superscaffold26	20400000	20600000	20500000.0	254.34990000000167	225.4956894565616	0.5356925247888239	187902	254.609122	247.0448075	262.210135
ChrZ	20600000	20800000	superscaffold26	20600000	20800000	20700000.0	200.96620000000078	174.19542010519382	0.6428631236350494	184708	200.888337	195.0844225	206.95831
ChrZ	20800000	21000000	superscaffold26	20800000	21000000	20900000.0	233.8495000000016	201.5367724518019	0.6709998670827869	188959	233.948614	227.4471275	242.1460275
ChrZ	21000000	21200000	superscaffold26	21000000	21200000	21100000.0	280.255200000002	238.17982198849316	0.7396582740058086	190106	281.067457	273.320195	289.6784375
ChrZ	21200000	21400000	superscaffold26	21200000	21400000	21300000.0	216.04150000000075	178.42346428250434	0.8820127094528171	187858	216.325172	210.5772175	222.8298725
ChrZ	21400000	21600000	superscaffold26	21400000	21600000	21500000.0	247.0782000000023	209.14725197096087	0.7590897130376519	185405	247.233805	238.786875	253.95492
ChrZ	21600000	21800000	superscaffold26	21600000	21800000	21700000.0	252.70470000000134	224.08634139745809	0.5346461946422986	189045	252.051624	242.236475	257.9079025
ChrZ	21800000	22000000	superscaffold26	21800000	22000000	21900000.0	251.40060000000196	208.58351274731947	0.8591821497611352	190455	252.027781	244.901625	258.1438275
ChrZ	22000000	22200000	superscaffold26	22000000	22200000	22100000.0	220.99400000000136	185.1883349662012	0.8089537967772837	187042	220.823811	213.62285	227.43639
ChrZ	22200000	22400000	superscaffold26	22200000	22400000	22300000.0	222.47950000000117	176.73224661158014	1.0828431214390266	180571	222.657137	216.1956125	228.41337
ChrZ	22400000	22600000	superscaffold26	22400000	22600000	22500000.0	217.80070000000103	194.20816254446368	0.508346746607083	181978	217.524785	211.30097	224.2001725
ChrZ	22600000	22800000	superscaffold26	22600000	22800000	22700000.0	212.09370000000075	181.24216040071138	0.7121503312112905	188400	212.253017	205.6237375	221.005015
ChrZ	22800000	23000000	superscaffold26	22800000	23000000	22900000.0	281.64790000000124	241.5622573303416	0.6948380975712422	185487	281.691556	272.474995	288.683145
ChrZ	23000000	23200000	superscaffold26	23000000	23200000	23100000.0	293.4904000000013	248.32712801403844	0.7615797343025701	189287	293.680975	286.26874	299.90224
ChrZ	23200000	23400000	superscaffold26	23200000	23400000	23300000.0	337.7447000000001	290.88943939896444	0.6747500187868595	192414	338.383087	329.8603875	347.056925
ChrZ	23400000	23600000	superscaffold26	23400000	23600000	23500000.0	255.8099000000014	233.10616897572052	0.40778099529873624	191118	255.487725	248.02648	263.117685
ChrZ	23600000	23800000	superscaffold26	23600000	23800000	23700000.0	294.7584000000018	266.08491355874264	0.4513221111731296	180508	294.629685	286.4694175	305.268505
ChrZ	23800000	24000000	superscaffold26	23800000	24000000	23900000.0	234.22830000000187	195.61751060356718	0.8259690621578618	187157	234.466613	228.82795	239.91069
ChrZ	24000000	24200000	superscaffold26	24000000	24200000	24100000.0	235.217600000001	205.20107740547104	0.6122201707261086	186081	235.203554	228.709765	242.1589825
ChrZ	24200000	24400000	superscaffold26	24200000	24400000	24300000.0	194.06170000000068	172.50420243426962	0.5227304526899639	185771	193.847423	186.520905	199.911775
ChrZ	24400000	24600000	superscaffold26	24400000	24600000	24500000.0	247.33820000000128	215.06651381919562	0.6281100727498209	189133	248.110437	240.47482	254.49862
ChrZ	24600000	24800000	superscaffold26	24600000	24800000	24700000.0	239.3507000000013	218.73081877286472	0.3946244490303888	186207	239.541754	232.0338675	246.68721
ChrZ	24800000	25000000	superscaffold26	24800000	25000000	24900000.0	265.06610000000194	243.53534461308652	0.370194641164149	191375	265.765656	257.9080775	272.631275
ChrZ	25000000	25310599	superscaffold26	25000000	25310599	25155299.5	389.5275999999995	320.4857486401381	0.9026129885777898	292099	389.640794	380.777675	397.2615425
ChrZ	25310599	25689844	superscaffold54	16000000	16379243	16189621.5	509.1321000000057	515.8213896318846	-0.054374661351878406	349053	508.840687	493.119585	521.9363675
ChrZ	25689842	25889844	superscaffold54	15800000	16000000	15900000.0	270.3546000000006	242.4078661658037	0.48273865972985297	189532	270.432529	261.3803775	278.1450675
ChrZ	25889842	26089844	superscaffold54	15600000	15800000	15700000.0	337.95249999999993	283.5608294916262	0.8034794536179165	190239	337.490323	329.768775	347.104555
ChrZ	26089842	26289844	superscaffold54	15400000	15600000	15500000.0	253.65760000000122	228.87812479841	0.45326277234095846	188249	252.898913	245.5981075	260.6606975
ChrZ	26289842	26489844	superscaffold54	15200000	15400000	15300000.0	214.58140000000134	206.89229507639524	0.15554965571543328	191458	214.193804	206.0074	221.3030975
ChrZ	26489842	26689844	superscaffold54	15000000	15200000	15100000.0	240.28510000000156	214.5027745955542	0.5031213957318832	185995	240.351508	234.1659875	247.8232175
ChrZ	26689842	26889844	superscaffold54	14800000	15000000	14900000.0	267.33100000000195	236.20673470574826	0.5517031608040917	167124	267.927509	259.7717325	274.9270375
ChrZ	26889842	27089844	superscaffold54	14600000	14800000	14700000.0	211.08400000000051	191.95320564989805	0.41703670507672297	189536	211.18122	205.5752025	218.1375775
ChrZ	27089842	27289844	superscaffold54	14400000	14600000	14500000.0	211.29410000000018	206.04668624093316	0.10658888908548564	183973	211.38458	204.40325	218.6519525
ChrZ	27289842	27489844	superscaffold54	14200000	14400000	14300000.0	263.2665000000013	255.09199869773528	0.13419837898655598	184985	263.791126	255.5839875	270.728435
ChrZ	27489842	27689844	superscaffold54	14000000	14200000	14100000.0	361.16809999999987	313.1571387327999	0.6423272078321651	191588	361.531334	350.3080675	372.3839925
ChrZ	27689842	27889844	superscaffold54	13800000	14000000	13900000.0	319.91760000000124	281.58774220888125	0.5701714088692038	183183	319.082188	310.5159425	326.9260825
ChrZ	27889842	28089844	superscaffold54	13600000	13800000	13700000.0	298.01690000000076	258.47443403958374	0.6406823796208013	191733	297.844694	291.135045	306.58194
ChrZ	28089842	28289844	superscaffold54	13400000	13600000	13500000.0	251.08300000000187	232.26056014025843	0.33929680487459063	189507	250.601831	242.0070725	260.234265
ChrZ	28289842	28489844	superscaffold54	13200000	13400000	13300000.0	217.03150000000096	192.23507526171875	0.5397530818393655	182840	216.988091	210.5741925	223.47718
ChrZ	28489842	28689844	superscaffold54	13000000	13200000	13100000.0	209.97040000000032	205.76481662911243	0.08554322228423981	190702	210.083199	202.0754575	218.61471
ChrZ	28689842	28889844	superscaffold54	12800000	13000000	12900000.0	249.4370000000013	232.54242975207913	0.30417650497896387	188552	249.063077	242.059895	255.82632
ChrZ	28889842	29089844	superscaffold54	12600000	12800000	12700000.0	254.911700000002	223.80447178563736	0.5818729807359806	179483	254.171044	245.6402775	259.7105275
ChrZ	29089842	29289844	superscaffold54	12400000	12600000	12500000.0	223.99010000000058	189.98011836715312	0.7490665018894105	188837	223.834932	217.0229175	231.8921575
ChrZ	29289842	29489844	superscaffold54	12200000	12400000	12300000.0	268.9405000000005	232.82429936389983	0.6494651813506755	192857	268.423079	261.7498325	275.312065
ChrZ	29489842	29689844	superscaffold54	12000000	12200000	12100000.0	398.38590000000085	376.85967100427854	0.23939316096079555	186886	398.959709	387.9404775	409.151085
ChrZ	29689842	29889844	superscaffold54	11800000	12000000	11900000.0	314.8143000000006	308.365355331848	0.08761691548116184	184975	314.689719	306.1957425	323.49997
ChrZ	29889842	30089844	superscaffold54	11600000	11800000	11700000.0	332.8336000000021	340.7803606912287	-0.09771549438275362	189779	333.185099	323.8086525	343.29863
ChrZ	30089842	30289844	superscaffold54	11400000	11600000	11500000.0	253.67830000000149	261.57499976961145	-0.1264323877247135	185088	254.044327	245.71863	262.6360725
ChrZ	30289842	30489844	superscaffold54	11200000	11400000	11300000.0	229.40360000000098	209.99286080642298	0.38689603896519476	190513	229.308763	222.02663	236.4454875
ChrZ	30489842	30689844	superscaffold54	11000000	11200000	11100000.0	211.68640000000087	209.71099119460226	0.03942673497502004	178860	211.950513	204.5647475	220.07644
ChrZ	30689842	30889844	superscaffold54	10800000	11000000	10900000.0	280.25690000000156	267.4942616178462	0.19982861390893344	191457	280.593546	271.04089	289.2510975
ChrZ	30889842	31089844	superscaffold54	10600000	10800000	10700000.0	230.65820000000085	236.48860431756896	-0.10322584563252417	190699	229.778078	220.6217775	238.2325075
ChrZ	31089842	31289844	superscaffold54	10400000	10600000	10500000.0	251.37790000000203	222.95886295017527	0.5335998547911791	184847	250.984311	244.746095	256.8012825
ChrZ	31289842	31489844	superscaffold54	10200000	10400000	10300000.0	42.08230000000003	43.971659444029505	-0.17787923354032883	33927	42.112034	38.963045	45.13983
ChrZ	31489842	31689844	superscaffold54	10000000	10200000	10100000.0	298.62280000000135	292.5806570698887	0.08650938577636234	189305	297.501085	289.693815	303.5280425
ChrZ	31689842	31889844	superscaffold54	9800000	10000000	9900000.0	337.18770000000103	321.0494878637796	0.21061184101034827	192033	336.194949	325.5597725	345.626925
ChrZ	31889842	32089844	superscaffold54	9600000	9800000	9700000.0	380.51380000000216	352.6188843876982	0.33150787320584896	188635	381.775039	371.072765	393.1247575
ChrZ	32089842	32289844	superscaffold54	9400000	9600000	9500000.0	405.7138000000019	375.45032294517506	0.33782136232923154	187993	405.631413	396.34465	415.249845
ChrZ	32289842	32489844	superscaffold54	9200000	9400000	9300000.0	309.237400000001	287.78887366893673	0.31219504347140836	192811	309.514199	300.96451	319.87526
ChrZ	32489842	32689844	superscaffold54	9000000	9200000	9100000.0	358.85680000000104	346.4177529276427	0.15046922190093512	190751	359.457483	351.119215	371.0745375
ChrZ	32689842	32889844	superscaffold54	8800000	9000000	8900000.0	464.96050000000116	428.1599403556463	0.36029432165087405	187927	465.436709	455.251045	475.6893325
ChrZ	32889842	33089844	superscaffold54	8600000	8800000	8700000.0	294.73310000000185	274.82287152518444	0.3034462999736948	186376	294.417305	286.78202	302.2110625
ChrZ	33089842	33289844	superscaffold54	8400000	8600000	8500000.0	337.9357000000015	316.5395740746483	0.28320084301097903	190785	338.11089	330.2624375	346.695435
ChrZ	33289842	33489844	superscaffold54	8200000	8400000	8300000.0	225.28990000000098	213.9390353719128	0.2220850009980749	185386	225.690585	219.4018325	232.7865725
ChrZ	33489842	33689844	superscaffold54	8000000	8200000	8100000.0	196.52870000000104	191.10759681443594	0.11869712104116706	186589	196.768456	190.0355375	204.312275
ChrZ	33689842	33889844	superscaffold54	7800000	8000000	7900000.0	179.31510000000037	177.57785544704225	0.040925659990678466	190932	179.26998	173.60172	185.9361925
ChrZ	33889842	34089844	superscaffold54	7600000	7800000	7700000.0	126.6999999999995	143.75350202855802	-0.4958652795538517	190742	126.645181	122.0596475	132.1378175
ChrZ	34089842	34289844	superscaffold54	7400000	7600000	7500000.0	237.14400000000214	232.82429936389983	0.07767968688828601	191480	237.195657	228.7724925	244.7756925
ChrZ	34289842	34489844	superscaffold54	7200000	7400000	7300000.0	224.55900000000088	210.27473041824368	0.28433439998266374	190677	225.072527	217.5648725	231.283625
ChrZ	34489842	34689844	superscaffold54	7000000	7200000	7100000.0	277.55920000000185	260.7293909341493	0.27033035441037434	189119	276.830072	267.6888775	286.30725
ChrZ	34689842	34889844	superscaffold54	6800000	7000000	6900000.0	175.25230000000042	186.315813413484	-0.2484492638918311	190645	174.84706	168.77173	181.6026925
ChrZ	34889842	35089844	superscaffold54	6600000	6800000	6700000.0	305.14100000000104	296.2449620235578	0.1257983272828196	190190	304.815848	296.4050725	313.73692
ChrZ	35089842	35289844	superscaffold54	6400000	6600000	6500000.0	214.27040000000093	212.5296873128093	0.03428305286309439	190414	214.063259	205.0155775	221.6981325
ChrZ	35289842	35489844	superscaffold54	6200000	6400000	6300000.0	206.74860000000112	204.35546857000892	0.04901192583548154	187558	206.216122	199.488515	213.18466
ChrZ	35489842	35689844	superscaffold54	6000000	6200000	6100000.0	197.29140000000103	176.16850738793875	0.5015758033523484	166603	197.679615	191.6758625	203.835845
